image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
1,2026-02-03T13:23:11.796806,594,264,1.6786516608709914,1.2224074029412115,1.679708962734777,1.2195147263690846,0,2.42,2.131222425476775,0.13788175582885742,586.506835881183,294.6716235996647,0.0,3.602156
1,2026-02-03T13:23:12.214113,604,188,1.5731325323001248,1.2012680865457614,1.5753982691585535,1.2026409377023426,1,6.4,5.785839377341795,0.959123432636261,587.383538054152,241.0753483956083,0.0,3.602156
1,2026-02-03T13:23:12.485613,597,188,1.5724580906958445,1.210268919975784,1.573864288370668,1.2072428800659996,2,6.37,5.770288989176021,0.9587260484695435,583.9673079762124,240.25338327231003,0.0,3.602156
1,2026-02-03T13:23:12.757181,591,191,1.5761043629973681,1.2183661237057501,1.5753982691585535,1.2195147263690846,3,6.33,5.7632972095755335,0.9570125937461853,575.2156821091156,241.8585664708826,0.0,3.602156
1,2026-02-03T13:23:13.159690,607,282,1.7039062604599045,1.2075822042763358,1.7042526553409474,1.2087768608538851,4,2.45,2.1398525705512,0.12460660934448242,595.8794619922242,311.6397404144805,0.0,3.602156
1,2026-02-03T13:23:13.445040,600,274,1.6927121355472463,1.215721861692824,1.6935147898257479,1.213378803217542,5,2.45,2.1481780845026046,0.12984168529510498,591.7868354349491,304.32589950497464,0.0,3.602156
1,2026-02-03T13:23:13.717663,597,267,1.6829285724573417,1.2188421722844036,1.684310905098434,1.2164467647933135,6,2.43,2.1360080190779884,0.13644146919250488,589.024292306431,297.85052026458646,0.1526506543159485,3.602156
1,2026-02-03T13:23:14.196895,440,263,1.6682738039974079,1.4369954808287726,1.6689710972195777,1.4373399982488457,7,5.8,5.580579257881351,0.9634434580802917,434.3438579387335,309.9089609970047,0.08395066857337952,3.602156
11,2026-02-03T13:23:21.300103,508,262,1.6715168152758018,1.3387694220605122,1.6705050780074633,1.3391652278241648,0,2.36,2.1707452410485786,0.27793145179748535,501.33111781706776,291.9147153411729,0.0,3.046442
11,2026-02-03T13:23:21.796351,575,177,1.5546658238233144,1.237801801903587,1.55545651891604,1.2379224958237125,1,6.61,6.0710462295037955,0.9834001064300537,560.8865307677473,230.2241995121408,0.0,3.046442
11,2026-02-03T13:23:22.082833,585,186,1.5684611271845323,1.2256424985076502,1.5661943844312396,1.2256506495206272,2,6.58,6.0114803311227245,0.9850213527679443,570.1961242061703,236.5368016029989,0.0,3.046442
11,2026-02-03T13:23:22.435243,568,170,1.5439279499576237,1.2463134123946664,1.5462526341887264,1.244058418975255,3,6.59,6.067973348806057,0.9832127690315247,556.0764673190288,224.53030607655253,0.0,3.046442
11,2026-02-03T13:23:22.883502,601,271,1.6886007599249957,1.2141066877374207,1.6873788666742053,1.214912784005428,4,1.61,1.3860125052215881,0.11793488264083862,595.1078957980393,285.7518733952231,0.0,3.046442
11,2026-02-03T13:23:23.171009,595,278,1.6980903273937475,1.2226290727080615,1.696582751401519,1.2210487071569704,5,2.4,2.1086003847641552,0.18227016925811768,586.4424893179485,306.09074524183205,0.0,3.046442
11,2026-02-03T13:23:23.507527,607,268,1.6846587922893221,1.2060710213317694,1.6858448858863198,1.2072428800659996,6,1.37,1.1634480034746173,0.07758063077926636,603.5011284676002,276.7797936514962,0.23281069099903107,3.046442
11,2026-02-03T13:23:24.003633,433,261,1.6647560426862502,1.447105565015726,1.6659031356438063,1.445009902188274,7,6.0,5.785963487040919,0.9616896510124207,429.3015089400062,308.5932258100211,0.15535292029380798,3.046442
21,2026-02-03T13:23:31.427467,586,262,1.6755388092139871,1.2326256174787016,1.6766410011590058,1.2348545342479411,0,2.42,2.1460447274410277,0.1988447904586792,575.0088658406684,293.07119542172467,0.0,3.332153
21,2026-02-03T13:23:31.970604,367,249,1.6408738603790927,1.544707453730853,1.6428934238255217,1.5416506918250694,1,5.66,5.532911368242345,0.9680460095405579,368.0273772453773,297.3695145365464,0.0,3.332153
21,2026-02-03T13:23:32.228064,359,247,1.637064936232027,1.55661541265887,1.6382914814618648,1.5539225381281545,2,5.64,5.5201539342144335,0.9681597948074341,360.2591021303388,294.9904691210134,0.0,3.332153
21,2026-02-03T13:23:32.531579,369,244,1.6335206411069407,1.541133144318799,1.6352235198860934,1.5401167110371838,3,5.66,5.536701419199356,0.9677610397338867,368.6313499619338,292.5698884184469,0.0,3.332153
21,2026-02-03T13:23:33.106643,607,267,1.6832804455095116,1.2059630720503791,1.6827769243105484,1.2072428800659996,4,2.45,2.146056970353063,0.15011703968048096,595.7412252537287,296.7376468815003,0.0,3.332153
21,2026-02-03T13:23:33.414189,600,274,1.6927121355472463,1.215721861692824,1.6919808090378623,1.213378803217542,5,2.45,2.148724205768118,0.159356951713562,591.6952002486798,303.26723342981893,0.0,3.332153
