img_idx,a,b,equation,infer_time
42,3.907638736747197,1.626913585359382,y = 3.9076 * x + 1.6269,0.5676
43,3.907638736747197,1.626913585359382,y = 3.9076 * x + 1.6269,0.5225
44,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,6.5592
45,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.3802
46,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.3701
47,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.3643
48,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.4345
49,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.4359
50,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.3827
51,4.076279572680524,1.469288507560742,y = 4.0763 * x + 1.4693,0.3785
52,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,6.2507
53,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.3571
54,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.4038
55,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.3779
56,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.4334
57,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.5028
58,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.3796
59,3.1395171159498414,1.6129017941633874,y = 3.1395 * x + 1.6129,0.3787
60,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,5.6311
61,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.361
62,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.4351
63,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.3812
64,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.4069
65,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.4737
66,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.3994
67,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.4454
68,4.559511969033014,1.448403668100641,y = 4.5595 * x + 1.4484,0.3817
69,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,5.7224
70,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.3514
71,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.4297
72,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.3803
73,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.4539
74,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.4517
75,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.3639
76,4.44729243725978,0.620184346545912,y = 4.4473 * x + 0.6202,0.5118
77,4.6041808595543054,1.6290213383481933,y = 4.6042 * x + 1.6290,6.9352
