Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.12289189,0.42552447,1.0,1.0,9.3104
11,0.11875137,0.41310796,1.0,1.0,8.9544
12,0.12833706,0.4432571,1.0,1.0,9.0857
13,0.12051024,0.41612068,1.0,1.0,9.5602
14,0.12352022,0.42212266,1.0,1.0,12.8529
15,0.11660567,0.39930278,1.0,1.0,11.6198
16,0.1185705,0.40651962,1.0,1.0,11.0641
17,0.122625045,0.41965553,1.0,1.0,11.0038
18,0.12317012,0.42316264,1.0,1.0,11.5084
19,0.11918788,0.40930483,1.0,1.0,11.0171
1,0.14975937,0.51128113,0.9927806241266884,1.0,11.1377
20,0.11241416,0.38773417,1.0,1.0,11.3759
21,0.11473593,0.39397597,1.0,1.0,10.966
22,0.12873594,0.44117722,1.0,1.0,11.5129
23,0.12233606,0.4204136,1.0,1.0,10.826
24,0.118802644,0.41096458,1.0,1.0,11.5994
25,0.12609085,0.43267867,1.0,1.0,11.0834
26,0.12497182,0.4286515,1.0,1.0,11.3343
27,0.13189793,0.45003748,1.0,1.0,11.9542
28,0.111953355,0.39550287,1.0,1.0,11.736
29,0.11485037,0.40221548,1.0,1.0,11.0462
2,0.15693188,0.5351337,0.9763969171483622,1.0,11.2788
30,0.118513376,0.41380137,1.0,1.0,11.4663
31,0.114488885,0.39981118,1.0,1.0,10.8242
32,0.12897617,0.44412526,0.999775684163302,1.0,11.4767
33,0.13228805,0.4572311,1.0,1.0,12.0297
34,0.126715,0.437766,1.0,1.0,11.7706
35,0.1203799,0.4217117,1.0,1.0,11.4356
36,0.14001536,0.47879878,1.0,1.0,12.8831
37,0.13593893,0.459892,1.0,1.0,12.0002
38,0.13722794,0.46369043,1.0,1.0,11.636
39,0.13358104,0.45346075,1.0,1.0,11.8008
3,0.14495036,0.49430832,0.9990305380513815,1.0,12.6816
40,0.14502627,0.4919454,0.999537144179588,1.0,11.1863
41,0.14274856,0.4802992,0.99977079990832,1.0,10.5799
42,0.15603405,0.5247773,0.9783783783783784,1.0,11.5981
43,0.15361741,0.5132543,0.9899108399812294,1.0,10.9142
44,0.16409996,0.54383636,0.9211695906432749,1.0,11.2188
45,0.15337597,0.5070666,0.9803600654664485,1.0,12.0236
4,0.14869113,0.5072286,0.996870486278286,1.0,12.0387
5,0.1579598,0.5391665,0.9824138761744158,1.0,12.4911
6,0.13974184,0.48097792,1.0,1.0,11.5837
7,0.1258307,0.4340175,1.0,1.0,12.1713
8,0.12982899,0.4480437,1.0,1.0,11.6563
9,0.12502386,0.43228158,1.0,1.0,12.4339
