image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
10,2026-02-03T13:14:37.520895,51,399,1.8086568069081812,2.015135176997361,1.8116313104929422,2.0156507552817327,3,1.81,1.519238345202921,0.07260376214981079,58.47721287524452,417.1473354234389,0.0,3.156632
10,2026-02-03T13:14:37.999982,120,454,1.8944881691017437,1.928052185306957,1.8960002538266525,1.928213850372251,4,1.85,1.5635317414128291,0.002489924430847168,126.24686357795875,470.39373540624825,0.0,3.156632
10,2026-02-03T13:14:38.256597,118,448,1.8864313060806515,1.930295910547915,1.8883303498872244,1.928213850372251,5,1.85,1.5682396695530678,0.00196683406829834,125.93856998167124,464.6494394990049,0.0,3.156632
10,2026-02-03T13:14:38.848573,512,440,1.9166276985137365,1.352921332802109,1.9174759848570515,1.3529710549151355,6,2.51,2.1705245676144087,0.5672135353088379,505.49482865409715,463.9391098827578,0.09933790564537048,3.156632
10,2026-02-03T13:14:39.230881,463,449,1.9290030823836108,1.4240136995584962,1.9297478311601366,1.4220001903699893,7,2.41,2.1046006569898847,0.5325756072998047,459.9680165528001,471.8839513034671,0.0894116759300232,3.156632
20,2026-02-03T13:14:47.149077,32,414,1.8236878466060156,2.040223842025345,1.8239031567960273,2.038660467100017,0,1.81,1.4972634742020943,0.08856570720672607,41.21300060421314,428.9893669303234,0.0,3.890986
20,2026-02-03T13:14:47.678146,33,157,1.4741061570073295,2.02108531841673,1.4756895179459868,2.021786678433275,1,1.77,1.5389499511759124,0.9591301083564758,40.94718182695954,180.780368180211,0.0018063252791762352,3.890986
20,2026-02-03T13:14:48.078446,32,241,1.5915950655568532,2.028291279693456,1.59073807703741,2.026388620796932,2,1.74,1.5084673168935656,0.9565491676330566,41.53627316465517,259.96724103172625,0.0010995827615261078,3.890986
20,2026-02-03T13:14:48.477738,37,166,1.4869158742732873,2.016560609877042,1.4879613642490719,2.017184736069618,3,1.78,1.5523916385005392,0.9571752548217773,45.01480644184465,189.52602979443773,0.0030507156625390053,3.890986
20,2026-02-03T13:14:49.118675,140,455,1.900136733502517,1.9006527212935511,1.902136176978195,1.902136176978195,4,2.08,1.779078322112118,0.004939079284667969,146.05145687954925,475.1342448573838,0.0,3.890986
20,2026-02-03T13:14:49.422092,118,454,1.8940415097266456,1.9307743678842266,1.894466273038767,1.928213850372251,5,2.07,1.7602431529545273,0.014227449893951416,127.42694473870709,472.23805989037066,0.0,3.890986
20,2026-02-03T13:14:49.805518,104,425,1.8538462766273134,1.9474329436769815,1.8545827725537403,1.945087639038993,6,2.02,1.7307713277000292,0.03923666477203369,113.58255114495759,444.021352657996,0.10848888754844666,3.890986
20,2026-02-03T13:14:50.333565,263,455,1.9225432978956085,1.7231105907991573,1.9251458887964796,1.7241944055834606,7,2.18,1.9234621922556707,0.07237482070922852,265.6400429196312,477.21427977545005,0.040795862674713135,3.890986
28,2026-02-03T13:14:57.116764,62,407,1.8214000378251431,2.00155045631676,1.8239031567960273,1.9987769666149904,0,1.82,1.5337876452928407,0.07131648063659668,71.7667352611487,424.4601492637594,0.0,3.355943
28,2026-02-03T13:14:57.452191,43,403,1.8120829789085482,2.0256094799696065,1.8131652912808278,2.0233206592211608,1,1.82,1.5220079325178353,0.07707720994949341,52.761512376607534,419.33149407895945,0.0,3.355943
28,2026-02-03T13:14:57.759613,34,394,1.7985275693486997,2.036350748789483,1.7993594641898571,2.03405852473636,2,1.81,1.5116881969472211,0.08445382118225098,43.895195268731726,410.1702643611294,0.0,3.355943
28,2026-02-03T13:14:58.155993,76,404,1.8205256848113742,1.983078010262963,1.8208351952202562,1.9834371587361341,3,1.81,1.5363279142618982,0.07658535242080688,83.0020680259623,420.3417738580051,0.00039987906347960234,3.355943
28,2026-02-03T13:14:58.621181,149,455,1.9020526783385663,1.8881375340654216,1.902136176978195,1.8883303498872244,4,1.87,1.5980360887469125,0.023790597915649414,154.58868960615868,470.85903484676527,0.0,3.355943
28,2026-02-03T13:14:58.875713,152,449,1.8950063068864025,1.8834393070952629,1.8960002538266525,1.8837284075235674,5,1.84,1.577118335145018,0.023810982704162598,157.3547837752637,465.3691264340846,0.0,3.355943
28,2026-02-03T13:14:59.308977,108,415,1.8416909602933753,1.941249029456629,1.842310926250655,1.9389517158874505,6,1.79,1.5342244398827627,0.059939801692962646,116.05934084277938,430.93027700767345,0.08303821086883545,3.355943
28,2026-02-03T13:14:59.884991,314,454,1.9276872818630795,1.6466322793699577,1.9297478311601366,1.6474953661891787,7,2.15,1.9035499379645415,0.025971949100494385,314.90369640337866,475.58421834715523,0.06308943033218384,3.355943
37,2026-02-03T13:15:07.610539,57,391,1.799521831530052,2.006856057858428,1.8008934449777427,2.004912889766533,0,1.81,1.5313781037862233,0.25110214948654175,66.21533520188001,408.0944493873182,0.0,3.74485
37,2026-02-03T13:15:08.041838,33,325,1.7071424129053185,2.0328629050633,1.7073206169167185,2.030990563160589,1,1.78,1.5199846390239418,0.9712011814117432,42.653583324438436,342.74303437363574,0.0,3.74485
37,2026-02-03T13:15:08.333177,38,336,1.7228307442270592,2.0272867587123544,1.7241944055834606,2.0279226015848177,2,1.78,1.5172165210643849,0.9698785543441772,45.62822323633599,354.4951156717602,0.0,3.74485
37,2026-02-03T13:15:08.586977,40,331,1.7164465647670941,2.0243921985922166,1.7165245016440325,2.024854640009046,3,1.79,1.5307117971869921,0.969712495803833,47.79610292006757,348.9785277295901,0.0,3.74485
37,2026-02-03T13:15:09.257673,341,455,1.9316335862337417,1.6060897990244813,1.932815792735908,1.607611865704152,4,2.14,1.8930594870053739,0.015426456928253174,340.47219691199234,475.800157134582,0.0,3.74485
37,2026-02-03T13:15:09.595142,325,450,1.923599619776319,1.6296609811078115,1.923611908008594,1.6275536159466653,5,2.12,1.8818066657205734,0.02647864818572998,327.2881975029338,469.8158011949418,0.0,3.74485
37,2026-02-03T13:15:10.218106,80,398,1.8135212284760664,1.977364053433445,1.8146992720687134,1.9757672547967058,6,1.81,1.544058969276505,0.19846057891845703,88.43087728981723,415.05824489419365,0.062059223651885986,3.74485
37,2026-02-03T13:15:10.731210,227,415,1.8640287964730735,1.7725432054531445,1.8653206380689396,1.7732817907958012,7,2.05,1.833459085417143,0.07987099885940552,230.8533805355247,436.5007031366639,0.06116950511932373,3.74485
45,2026-02-03T13:15:18.188271,37,384,1.7861978881746656,2.031883967052575,1.787087617886772,2.029456582372703,0,1.83,1.5378969784155148,0.3367529511451721,47.18307040358676,400.9940701514434,0.0,3.63395
45,2026-02-03T13:15:18.536671,34,324,1.7059622990673784,2.0315276820288974,1.7088545977046044,2.029456582372703,1,1.8,1.5386552869269656,0.9629974961280823,44.07434612851363,344.1075874804828,0.001456818776205182,3.63395
45,2026-02-03T13:15:18.872137,33,361,1.7552216731742942,2.0353447103164366,1.7564080021290591,2.0325245439484747,2,1.81,1.529923499546268,0.9665298461914062,43.5245905015066,378.62339858139353,0.001183261047117412,3.63395
45,2026-02-03T13:15:19.128685,36,353,1.7451959294262398,2.031004365264328,1.7472041174017452,2.0325245439484747,3,1.83,1.551052586641565,0.9630452990531921,43.370485732686205,372.3524294310401,0.0011209538206458092,3.63395
45,2026-02-03T13:15:19.800518,372,455,1.933987271892637,1.5594633880166606,1.9358837543116791,1.560058461279697,4,2.16,1.9062782104528968,0.03308373689651489,370.99276229897055,476.43627707889914,0.0,3.63395
45,2026-02-03T13:15:20.121023,341,454,1.9303301674774096,1.6059844697706662,1.932815792735908,1.6014759425526093,5,2.15,1.902198720136024,0.048235177993774414,344.385697197632,475.64553389585734,0.0,3.63395
45,2026-02-03T13:15:20.711064,166,400,1.8332274021933368,1.859492847231182,1.8361750030991124,1.8576507341295114,6,1.81,1.5955316370303354,0.1985377073287964,172.60539522959013,419.22161717857375,0.07981592416763306,3.63395
45,2026-02-03T13:15:21.271939,340,434,1.9038789893834924,1.6053829769981516,1.9052041385539664,1.6060778849162662,7,2.12,1.8963938250596168,0.06073695421218872,340.0433521070761,455.63875826257953,0.06694817543029785,3.63395
53,2026-02-03T13:15:28.712514,32,282,1.6483700444970766,2.0311499230203585,1.6490293469770643,2.029456582372703,0,2.01,1.7435555230469975,0.9825359582901001,43.584307344529364,305.8906213727271,0.0,3.743363
53,2026-02-03T13:15:29.046591,33,333,1.7179144153212809,2.033415683248684,1.7165245016440325,2.030990563160589,1,2.03,1.7419215916661543,0.9785969853401184,45.01758769582172,353.65381545985355,0.0,3.743363
53,2026-02-03T13:15:29.415011,38,290,1.6602296807910586,2.0240670431184093,1.6613011932801494,2.024854640009046,2,2.01,1.7445490341351593,0.9815068244934082,47.53917652269723,314.13187187745547,0.0005340840434655547,3.743363
53,2026-02-03T13:15:29.783352,33,345,1.7339810566982958,2.034243492840201,1.7333982903107745,2.0325245439484747,3,2.04,1.7436817509379199,0.9765533804893494,44.52787672265822,365.9307676327672,0.001104965340346098,3.743363
53,2026-02-03T13:15:30.486129,403,455,1.9356095897137118,1.513073452615451,1.9358837543116791,1.5140390376431279,4,2.18,1.9176979911131542,0.012400686740875244,400.5417821366286,475.36743874468493,0.0,3.743363
53,2026-02-03T13:15:30.821603,380,450,1.9279633949657187,1.546921857902619,1.928213850372251,1.5447186534008406,5,2.14,1.8923528582496658,0.036815345287323,380.4213578643154,470.1518956447627,0.0,3.743363
53,2026-02-03T13:15:31.158032,419,449,1.9283853422791826,1.48862970781202,1.9297478311601366,1.4894953450369577,6,2.18,1.9173348916106248,0.007576644420623779,416.08610834403805,470.377911475653,0.0711713433265686,3.743363
53,2026-02-03T13:15:31.766975,178,395,1.82862713314636,1.8419270071483596,1.8300390799475699,1.8392429646748838,7,1.82,1.6155562786367827,0.24984145164489746,184.85714896344305,413.55343291041424,0.054019391536712646,3.743363
61,2026-02-03T13:15:39.189215,32,369,1.7655598450576027,2.037152487505696,1.7671458676442586,2.035592505524246,0,2.1,1.7809044043255664,0.44269484281539917,43.816026242640085,391.31513361118726,0.0,3.208722
61,2026-02-03T13:15:39.573493,35,296,1.6680232068742984,2.0283114173204795,1.6689710972195777,2.029456582372703,1,2.07,1.7933416094249885,0.9826770424842834,44.73112009004305,320.72908494876805,0.0,3.208722
61,2026-02-03T13:15:39.908904,35,253,1.6086356220196707,2.025301203272413,1.6091458464920376,2.026388620796932,2,2.05,1.7895034816177677,0.9837124347686768,44.73320980577471,278.7613507552723,0.0,3.208722
61,2026-02-03T13:15:40.168439,38,260,1.6187313420292209,2.0219541364788074,1.6183497312193513,2.0233206592211608,3,2.03,1.7723847784487479,0.9828752279281616,47.26393193860446,284.6254193661137,0.00021078152349218726,3.208722
61,2026-02-03T13:15:40.918185,440,455,1.9366002377271063,1.4582861471901496,1.9374177350995647,1.4588157292792447,4,2.14,1.8659626261047282,0.006499648094177246,436.610090323358,475.14947151502565,0.0,3.208722
61,2026-02-03T13:15:41.236677,402,453,1.9329748438132672,1.5143463381769922,1.9358837543116791,1.5125050568552423,5,2.12,1.8623702510077633,0.014157116413116455,401.59264417171505,474.6848196487185,0.0,3.208722
61,2026-02-03T13:15:41.605966,469,453,1.9341185290225433,1.4157562459294781,1.9358837543116791,1.4158642672184467,6,2.17,1.8794504565489047,0.026444733142852783,464.89216065615756,474.09368314406083,0.07871448993682861,3.208722
61,2026-02-03T13:15:41.860541,462,451,1.9315797260876983,1.4256878655407252,1.9343497735237936,1.4266021327336462,7,2.17,1.8848386985914236,0.02014535665512085,457.64829251984224,472.9782741301009,0.07870495319366455,3.208722
69,2026-02-03T13:15:49.251862,32,273,1.6359700629724334,2.030524063821198,1.6382914814618648,2.0279226015848177,0,2.1,1.828837262107725,0.9758492112159729,44.97405852105529,299.76819781716375,0.0,3.84636
69,2026-02-03T13:15:49.573431,32,300,1.673040035277667,2.032398870861881,1.6735730395832344,2.029456582372703,1,2.11,1.8283609127451368,0.9728505611419678,45.163727176884024,324.53540456160414,0.0005409474251791835,3.84636
69,2026-02-03T13:15:49.907802,38,259,1.617340888683457,2.021883527403702,1.6198837120072371,2.0233206592211608,2,2.09,1.8269361941391375,0.9754660725593567,47.72218113958176,286.64363355839987,0.0001323651522397995,3.84636
69,2026-02-03T13:15:50.227223,36,298,1.6709130915245256,2.0271782734651866,1.6705050780074633,2.024854640009046,3,2.1,1.823996712585834,0.9718682765960693,48.48454955166816,321.92862523762653,0.0005771564319729805,3.84636
69,2026-02-03T13:15:50.994851,498,455,1.936173436493773,1.3743753957897262,1.9374177350995647,1.3744467859455345,4,2.16,1.851212052861701,0.035949766635894775,492.9541700607168,475.2969149849065,0.0,3.84636
69,2026-02-03T13:15:51.331273,471,450,1.93025446660011,1.4125308024237317,1.9312818119480222,1.4097283440669042,5,2.16,1.8717328948879763,0.06108593940734863,468.74338955767684,470.5610142897481,0.0,3.84636
69,2026-02-03T13:15:51.828480,370,407,1.869870488485714,1.5573066676288796,1.8699225804325965,1.55545651891604,6,2.07,1.8717026065568416,0.20473253726959229,370.546250269201,428.2746698744049,0.12398770451545715,3.84636
69,2026-02-03T13:15:52.308725,477,440,1.9173031980476531,1.4027634860270446,1.9174759848570515,1.4035924209153616,7,2.15,1.8711600761859257,0.06539082527160645,472.0579874809963,460.24757042684735,0.09328067302703857,3.84636
77,2026-02-03T13:15:59.602112,32,197,1.5300987709391591,2.0252019661804432,1.5324468070977555,2.0233206592211608,0,2.18,1.9164467481710572,0.9806315302848816,45.02400400771519,228.01904219896267,0.0,3.542441
77,2026-02-03T13:15:59.937475,32,235,1.5832342685015792,2.027871324273699,1.5830681730979816,2.024854640009046,1,2.17,1.9035802786846459,0.9778646230697632,45.70009495720227,262.6210794619563,0.0002729091502260417,3.542441
77,2026-02-03T13:16:00.322842,36,171,1.4938839844757132,2.0182106286953623,1.4956312681885002,2.018718716857504,2,2.17,1.9097625711486397,0.980747640132904,47.02717405174785,202.51997226311494,0.0006809812039136887,3.542441
77,2026-02-03T13:16:00.596327,39,181,1.5081157156555798,2.015046438593006,1.5079031144915853,2.0156507552817327,3,2.17,1.9131776667122167,0.9793697595596313,49.796716432313666,210.88127775241233,0.00035243621096014977,3.542441
77,2026-02-03T13:16:01.074620,48,455,1.8787877392178978,2.022895481985261,1.8791264651599104,2.0202526976453896,4,0.78,0.5920429977379477,0.21428096294403076,34.39602866030179,425.9045640904077,0.0,3.542441
77,2026-02-03T13:16:01.361033,64,452,1.8789659879762637,2.0022157350090013,1.880660445947796,2.0033789089786476,5,0.77,0.5878548932113656,0.2249075174331665,47.9269061040871,423.98705883363334,0.0034061670303344727,3.542441
77,2026-02-03T13:16:01.986016,484,428,1.9016169657689255,1.3913704643907416,1.902136176978195,1.3928545554001621,6,2.12,1.8509550343167525,0.12987381219863892,478.447560918577,448.6645107769758,0.1311018466949463,3.542441
77,2026-02-03T13:16:02.321483,461,421,1.8923917679181064,1.4238203767987065,1.894466273038767,1.4220001903699893,7,2.09,1.8408552081803506,0.13773959875106812,458.56281044022614,442.904580031834,0.12562453746795654,3.542441
85,2026-02-03T13:16:11.231070,32,203,1.5385030727343811,2.0256245534293984,1.5401167110371838,2.0233206592211608,0,2.2,1.934746781873406,0.9841928482055664,45.43150258047691,233.57735392351017,0.0,3.861836
85,2026-02-03T13:16:11.568681,32,167,1.4880631046575095,2.0230827616982663,1.4894953450369577,2.0233206592211608,1,2.21,1.9419200714761833,0.9854373931884766,43.56839691537001,198.99513370042408,0.0,3.861836
85,2026-02-03T13:16:11.888012,38,204,1.5403853048183325,2.017982163960132,1.5401167110371838,2.018718716857504,2,2.19,1.929587679985965,0.9827636480331421,48.835272831541296,233.29605601990696,0.0,3.861836
85,2026-02-03T13:16:12.127546,40,210,1.5489840459736588,2.0158288961243804,1.547786614976612,2.017184736069618,3,2.19,1.9307653225034316,0.9822533130645752,50.27499009331075,238.49178651930782,0.0003912762040272355,3.861836
85,2026-02-03T13:16:12.959169,558,455,1.933422982091533,1.2910534528358886,1.9358837543116791,1.2916118233997098,4,2.16,1.80652719417211,0.07522481679916382,550.8116225262179,475.68270996282536,0.005071461200714111,3.861836
85,2026-02-03T13:16:13.262695,544,451,1.9292438273056132,1.309688882285492,1.9297478311601366,1.3084856120664519,5,2.15,1.813041213355088,0.0837850570678711,538.38181515598,470.429705145747,0.010962307453155518,3.861836
85,2026-02-03T13:16:13.694888,481,421,1.8924399477489702,1.394901104975369,1.892932292250881,1.3913205746122765,6,2.09,1.8295774524884414,0.13247334957122803,479.02009156168214,441.61884082516525,0.10628628730773926,3.861836
85,2026-02-03T13:16:14.288857,247,370,1.8050134096030985,1.7386127554560327,1.8054953873413997,1.736466251886546,7,1.84,1.6786178022307787,0.393826425075531,251.60665279672128,389.82327278260357,0.06678679585456848,3.861836
