img_idx,a,b,equation,infer_time
1,-0.14576335098913992,2.1965221891680544,y = -0.1458 * x + 2.1965,7.919
2,-0.14576335098913992,2.1965221891680544,y = -0.1458 * x + 2.1965,0.3227
3,-0.14576335098913992,2.1965221891680544,y = -0.1458 * x + 2.1965,0.3297
4,-0.14576335098913992,2.1965221891680544,y = -0.1458 * x + 2.1965,0.4201
5,-0.14576335098913992,2.1965221891680544,y = -0.1458 * x + 2.1965,0.3673
6,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,7.8752
7,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,0.3429
8,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,0.3161
9,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,0.3182
10,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,0.327
11,2.7895108702259575,1.7224650731789142,y = 2.7895 * x + 1.7225,0.3172
12,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,6.9468
13,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,0.3184
14,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,0.3284
15,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,0.395
16,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,0.4619
17,0.30961076173219587,2.050299859873036,y = 0.3096 * x + 2.0503,0.517
18,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,7.5088
19,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,0.3971
20,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,0.4473
21,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,0.3463
22,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,0.3424
23,0.6262348272295711,1.9870146578829126,y = 0.6262 * x + 1.9870,0.3805
24,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,7.1713
25,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,0.4725
26,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,0.3306
27,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,0.4621
28,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,0.4283
29,0.16348851701989486,2.0481890870790465,y = 0.1635 * x + 2.0482,0.3356
30,2.5483673735002452,1.6413963420381983,y = 2.5484 * x + 1.6414,8.1123
31,2.5483673735002452,1.6413963420381983,y = 2.5484 * x + 1.6414,0.3312
32,2.5483673735002452,1.6413963420381983,y = 2.5484 * x + 1.6414,0.3316
33,2.5483673735002452,1.6413963420381983,y = 2.5484 * x + 1.6414,0.338
34,2.5483673735002452,1.6413963420381983,y = 2.5484 * x + 1.6414,0.4071
35,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,7.0121
36,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.3359
37,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.3413
38,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.3453
39,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.4043
40,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.3406
41,3.5828315861606606,1.237210353140098,y = 3.5828 * x + 1.2372,0.4558
42,4.119006426725035,1.3081293743790603,y = 4.1190 * x + 1.3081,7.0409
43,4.119006426725035,1.3081293743790603,y = 4.1190 * x + 1.3081,0.4228
44,4.119006426725035,1.3081293743790603,y = 4.1190 * x + 1.3081,1.0473
