Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.055517327,0.32872006,1.0,1.0,9.4585
11,0.056259505,0.33094838,0.9993252361673415,1.0,9.1222
12,0.057236593,0.35068762,0.9993255395683454,1.0,10.5626
13,0.056158923,0.34634015,0.9997748254897546,1.0,12.5714
14,0.051543597,0.31571928,0.9993253879019564,1.0,12.302
15,0.05346515,0.3269992,0.9988700564971752,1.0,11.126
16,0.057295337,0.34956604,0.998201034405217,1.0,11.5071
17,0.051199164,0.32217202,0.9968475568565638,1.0,10.3752
18,0.04542594,0.2890502,0.9953498671390612,1.0,11.5007
19,0.049082693,0.3049276,0.9955879108757997,1.0,10.8328
1,0.053715587,0.37558517,0.9889365545269813,1.0,15.0508
20,0.04725022,0.30008137,0.9954975236380009,1.0,13.8887
21,0.046130273,0.29319638,0.9952755905511811,1.0,12.7151
22,0.045023456,0.27737507,0.995058400718778,1.0,11.2537
23,0.054516464,0.32404637,0.9948186528497409,1.0,11.9623
24,0.051987816,0.30971536,0.9959468588155821,1.0,10.8583
25,0.04953202,0.3014562,0.9950506186726659,1.0,10.9476
26,0.04811902,0.29859567,0.9942016057091883,1.0,11.7723
27,0.052948404,0.31802166,0.9950108459869849,1.0,12.2094
28,0.05108326,0.30686328,0.9952574525745257,1.0,11.845
29,0.0537327,0.33789203,0.9935261113508848,1.0,11.058
2,0.049554177,0.36510792,0.9880334161210206,1.0,12.5919
30,0.051426098,0.32759678,0.993632021833068,1.0,11.242
31,0.052018993,0.32331118,0.9939284911176074,1.0,10.333
32,0.055225488,0.35553643,0.9939175489975219,1.0,11.2282
33,0.05682367,0.36393982,0.9934787497189116,1.0,10.6981
34,0.05968977,0.38132438,0.9937121041994161,1.0,10.3207
35,0.060463995,0.40061882,0.9936249725214333,1.0,10.6345
36,0.058641646,0.3871889,0.9926501469970601,1.0,10.4778
37,0.062940694,0.40031776,0.9936151475121092,1.0,10.7226
38,0.055431973,0.35918808,0.9932508436445444,1.0,11.0868
39,0.058562525,0.37567502,0.9932508436445444,1.0,10.9031
3,0.050551612,0.36077031,0.9891574429636323,1.0,10.6357
40,0.054838017,0.3633686,0.9934802158273381,1.0,10.3516
41,0.052763656,0.34913144,0.9934684684684685,1.0,11.4648
42,0.056249112,0.36512384,0.992804137620868,1.0,10.107
43,0.057070345,0.38173568,0.9930211616389014,1.0,11.2603
44,0.054341517,0.3606568,0.9928008998875141,1.0,10.7858
45,0.053972445,0.35629344,0.9929721151666289,1.0,11.3559
46,0.052320573,0.35023212,0.9925658932191935,1.0,10.9723
47,0.05401617,0.36517042,0.9932569116655429,1.0,10.5908
48,0.048972517,0.34304848,0.9927911691822483,1.0,11.9335
49,0.0512827,0.3477248,0.9937007874015747,1.0,10.8825
4,0.04938975,0.37381122,0.9862271393090991,1.0,11.643
50,0.047330227,0.32510793,0.9930305755395683,1.0,11.0176
51,0.04763396,0.32475528,0.9927944156721459,1.0,11.2434
52,0.048882548,0.3442808,0.9930195901823914,1.0,11.7482
53,0.043720692,0.31718218,0.9932478055367995,1.0,11.0373
54,0.049221866,0.3543593,0.993018018018018,1.0,11.1959
55,0.050104808,0.3537042,0.9934743474347435,1.0,10.7879
56,0.049082898,0.3435266,0.9930258717660293,1.0,10.6421
57,0.050535407,0.35008007,0.9939161784587652,1.0,10.647
5,0.04799932,0.35122305,0.9903218546027459,0.9997749268512266,10.9562
6,0.052118264,0.35820088,0.990767845079937,1.0,11.2093
7,0.049435187,0.35184702,0.9900878576255914,1.0,11.0702
8,0.04990433,0.35517648,0.9903131335886461,1.0,10.8102
9,0.050379474,0.36011478,0.990990990990991,1.0,11.4116
