Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.0727299,0.18845654,1.0,1.0,0.3461
11,0.07582514,0.1976649,0.971830985915493,1.0,0.3568
12,0.07460828,0.19331747,0.9972311952007383,1.0,0.3817
13,0.07728024,0.20696005,0.9215686274509803,1.0,0.4487
14,0.07405829,0.19946925,0.9538532533456391,1.0,0.3621
15,0.061530907,0.16403586,1.0,1.0,0.4423
16,0.058964662,0.15324152,0.9997714808043876,1.0,0.358
17,0.06688383,0.17511326,0.9973297730307076,1.0,0.3847
18,0.07076242,0.18662325,1.0,1.0,6.1448
19,0.06874558,0.18846348,1.0,1.0,0.3635
1,0.06995368,0.18726362,1.0,1.0,6.3005
20,0.067440644,0.18105519,1.0,1.0,0.4425
21,0.060232256,0.16612905,1.0,1.0,0.3742
22,0.0728297,0.19031875,1.0,1.0,0.3795
23,0.069073215,0.18162751,1.0,1.0,0.3687
24,0.06884256,0.18372118,1.0,1.0,0.3876
25,0.07810199,0.20178735,0.9855578849289541,1.0,0.3727
26,0.094468504,0.24266025,0.8972396195778242,1.0,6.3753
27,0.10145741,0.270278,0.8581003004391033,1.0,0.35
28,0.10486924,0.27091366,0.8721978275941761,1.0,0.356
29,0.10220818,0.2645251,0.87323617857969,1.0,0.3765
2,0.0652073,0.18016888,0.9993057162693821,1.0,0.3369
30,0.095004775,0.24495919,0.9072617946345976,1.0,0.4529
31,0.08265044,0.21849939,0.961493852934354,1.0,0.3828
32,0.081111684,0.21695015,0.931529030765672,1.0,0.4555
33,0.074632004,0.21002124,0.9322736696613684,1.0,0.5872
34,0.072412156,0.20588349,0.929662193428968,1.0,5.9821
35,0.061213404,0.1759748,0.990539916935856,1.0,0.4026
36,0.06260437,0.17886613,0.9884553220965135,1.0,0.3717
37,0.050727874,0.15558206,0.987563334868724,1.0,0.4731
38,0.05636886,0.17857789,0.9530669144981413,1.0,0.3741
39,0.055510577,0.1709071,0.9667973253400969,1.0,0.5794
3,0.05923254,0.15995707,1.0,1.0,0.342
40,0.044891182,0.15195549,0.9661368348306841,1.0,0.4651
41,0.046529647,0.1525719,0.9694323144104804,1.0,0.3765
42,0.0548534,0.17284936,0.9711182994454713,1.0,5.8465
43,0.048429124,0.15841769,0.986869384934347,1.0,0.3748
44,0.050305303,0.16430274,0.9776136625894299,1.0,0.5224
45,0.04942792,0.16201922,0.9822416974169742,1.0,0.4003
46,0.049024697,0.15748729,0.9905508181608665,1.0,0.4475
47,0.048531234,0.1583498,0.9930779880018459,1.0,0.3777
48,0.050172057,0.16544856,0.9797141539880129,1.0,0.4167
49,0.049332567,0.16091801,0.9863898500576701,1.0,0.3834
4,0.063131936,0.17166875,1.0,1.0,0.3299
50,0.0579374,0.18017238,0.9600830641439778,1.0,6.221
51,0.056767523,0.175207,0.9736667404292986,1.0,0.4022
52,0.06336383,0.19193435,0.9610330765745355,1.0,0.3792
53,0.05780579,0.17587791,0.9696267099466729,1.0,0.4209
54,0.055101655,0.16419984,0.9767441860465116,1.0,0.369
55,0.050317872,0.15629299,0.9822253000923361,1.0,0.5735
56,0.050498117,0.1592951,0.977236146240515,1.0,0.4651
57,0.05189837,0.15454675,0.9901126695792136,1.0,0.3806
58,0.0362493,0.1335058,0.9935513588208199,0.9990787655458314,6.8576
59,0.035595514,0.123723134,0.9954975236380009,0.9995497523638001,0.4891
5,0.057799358,0.15940697,1.0,1.0,0.3369
60,0.03757417,0.13182983,0.9961599277162865,0.9995482267901513,0.3817
61,0.045552976,0.16045131,0.9821549582109781,0.9981929071606054,0.5276
62,0.040205814,0.14353609,0.9915293040293041,0.9977106227106227,0.3827
63,0.04140557,0.147016,0.9901556776556777,0.997481684981685,0.4205
64,0.071418524,0.2174553,0.9881170018281535,0.998400365630713,6.1697
65,0.08665328,0.25197062,0.9871441689623508,0.9956382001836547,0.3691
66,0.090307005,0.2598862,0.9862195682131374,0.9958658704639411,0.3951
67,0.089875996,0.2585189,0.9795637198622273,0.9942594718714122,0.3864
68,0.085029095,0.24857037,0.9811926605504587,0.9942660550458715,0.5353
69,0.08941866,0.2641948,0.9782463928967814,0.9935627081021088,0.3845
6,0.073105,0.20785195,0.9230076542098155,1.0,0.3442
70,0.08757608,0.25999445,0.9780550774526678,0.9926850258175559,0.3824
71,0.08858859,0.26200604,0.9801560758082497,0.9924191750278707,0.454
72,0.07671524,0.23929717,0.9787773933102653,0.9916955017301038,6.6379
73,0.07561226,0.23945096,0.9746111619396157,0.9903934126258005,0.3667
74,0.07242541,0.23447236,0.9746053534660261,0.9906199954243881,0.3822
75,0.073410764,0.23620668,0.9771324033844043,0.9906242853876057,0.3812
76,0.080302626,0.2517986,0.9707629054362723,0.9892645043398812,0.4586
77,0.0758613,0.24497974,0.9688787185354691,0.9892448512585812,0.3945
78,0.078355886,0.25170153,0.9673321234119783,0.9879764065335753,0.4518
79,0.19869922,0.5548379,0.5627977479428324,0.989172802078822,6.2536
7,0.06727887,0.18711394,1.0,1.0,0.484
80,0.20449539,0.5630864,0.4832645575424117,0.9860155891792756,0.5901
81,0.20448245,0.5630554,0.4862700228832952,0.9862700228832952,0.6144
82,0.20459783,0.56343937,0.48297142857142855,0.9865142857142857,0.5281
83,0.20436281,0.5623114,0.482258064516129,0.9864055299539171,0.5448
84,0.20440894,0.5629787,0.4821264894592117,0.986480293308891,0.4037
85,0.068475805,0.24705447,0.9587912087912088,0.9816849816849816,7.2206
8,0.07744152,0.20861652,0.9361849710982659,1.0,0.4488
9,0.083066784,0.2265764,0.8994439295644114,1.0,5.8396
