Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.44012022,1.2199754,0.0,0.008173800817380082,8.8354
11,0.4382714,1.2175391,0.0,0.008843537414965987,8.693
12,0.41718957,1.1561815,0.0,0.010864644635581712,8.3397
13,0.43266684,1.1892413,0.0,0.004312301407172038,8.2839
14,0.42451146,1.1668272,0.0,0.006354970494779845,10.4746
15,0.4280423,1.1760886,0.0,0.006133575647432985,9.1051
16,0.42598602,1.1733795,0.0,0.007486388384754991,10.0628
17,0.42359802,1.1680588,0.0,0.00878774222622803,9.0429
18,0.43170834,1.1905824,0.0,0.006053811659192825,9.0091
19,0.42034566,1.1578435,0.0,0.007775377969762419,11.2325
1,0.41577044,1.1471047,0.0,0.009761634506242905,8.755
20,0.42764482,1.1764766,0.0,0.007259528130671506,11.5433
21,0.42176014,1.1601466,0.0,0.007716749886518384,10.0046
22,0.4185017,1.1526027,0.0,0.009309718437783833,9.7367
23,0.40928772,1.1286304,0.0,0.010904134484325307,10.0885
24,0.4217849,1.1648166,0.0,0.010435571687840291,9.2277
25,0.43252757,1.2070342,0.0,0.010208711433756805,9.6858
26,0.42248183,1.1789104,0.0,0.012048192771084338,10.251
27,0.42447168,1.17953,0.0,0.010238907849829351,10.8679
28,0.4478629,1.2411277,0.0,0.006581933726736269,10.921
29,0.4200775,1.1602699,0.0,0.011810129457188281,9.8631
2,0.4229717,1.1672806,0.0,0.007720254314259764,10.8929
30,0.43080404,1.1881621,0.0,0.008401453224341507,10.6755
31,0.38994867,1.0635904,0.0,0.02019056261343013,11.0601
32,0.39739996,1.0837948,0.0,0.015542857142857143,10.7586
33,0.39741692,1.0841088,0.0,0.015213442325158947,10.5269
34,0.41853452,1.1449276,0.0,0.006802721088435374,11.5942
35,0.42121178,1.1535001,0.0,0.006126616746085773,11.1805
36,0.43134347,1.1828786,0.0,0.004993191103041307,11.2544
37,0.42088303,1.155694,0.0,0.007031072805624858,10.6036
38,0.41092408,1.1327828,0.0,0.010213345438039038,11.4014
39,0.41433948,1.1419742,0.0,0.01021566401816118,10.7087
3,0.42142844,1.1627871,0.0,0.007947320617620345,11.2355
4,0.42018065,1.1612464,0.0,0.009532455742169769,11.4851
5,0.42345414,1.1708766,0.0,0.008847549909255898,11.6187
6,0.4263727,1.1799035,0.0,0.008172531214528945,11.2349
7,0.4449089,1.2416825,0.0,0.0074458483754512635,11.1682
8,0.43847203,1.2240068,0.0,0.007709251101321586,11.2751
9,0.4473188,1.2448529,0.0,0.0059301559411377115,10.0675
