image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
1,2026-02-03T12:10:25.778314,604,36,1.3633309188261653,1.1848144616240963,1.363708920430335,1.1826991874598294,0,3.63,3.1719651524560777,0.6104227304458618,592.5663078334424,86.52183366980591,0.028555959463119507,5.130456
1,2026-02-03T12:10:26.338171,579,296,1.722599913206111,1.2455454977122389,1.722660424795575,1.2425244381873692,1,3.96,3.5468229542428706,0.614935576915741,568.8521441770298,334.8557061152596,0.023459583520889282,5.130456
1,2026-02-03T12:10:26.786065,604,427,1.8952798339812738,1.2270938003828555,1.897534234614538,1.227184630308513,2,2.59,2.1630033675360165,0.20700877904891968,593.8434581811917,452.4890479551097,0.022893786430358887,5.130456
1,2026-02-03T12:10:27.313954,496,363,1.8142393650321114,1.367008474773283,1.8146992720687134,1.3652429012182206,3,3.3,2.995395455866533,0.6273433566093445,489.95003070703774,395.97406525593186,0.021718889474868774,5.130456
1,2026-02-03T12:10:27.954701,596,125,1.4839909646007552,1.204715095323224,1.4864273834611863,1.2041749184902284,4,3.47,3.1007580892237625,0.6165480613708496,584.0596305629424,172.0121394174311,0.021775543689727783,5.130456
1,2026-02-03T12:10:28.514546,412,220,1.6014840667526016,1.4737595808745794,1.603009923340495,1.4710875755823298,5,3.92,3.791167679701254,0.7420191764831543,410.4064709722715,264.90958495698294,0.01860123872756958,5.130456
1,2026-02-03T12:10:29.125280,325,387,1.8383692138830783,1.62307890684851,1.8392429646748838,1.6214176927951227,6,3.05,2.830168229748679,0.5335169434547424,327.38140040839886,418.06702461456473,0.018730521202087402,5.130456
1,2026-02-03T12:10:29.780067,337,25,1.3007059659243307,1.5659801210601294,1.3008157081270237,1.5661943844312396,7,4.05,3.851538762710278,0.8137164115905762,337.7072312762503,80.31112601114559,0.0178862065076828,5.130456
7,2026-02-03T12:10:35.961814,468,388,1.8481140652145704,1.4099970123689747,1.8484468494021975,1.41126232485479,0,2.97,2.68850758538798,0.49322187900543213,461.67557294608685,417.8557409826071,0.026191741228103638,5.157517
7,2026-02-03T12:10:36.394558,575,396,1.8573103763088297,1.2617743546126983,1.8561167533416258,1.2624661884298827,1,2.88,2.4863975303456596,0.43201571702957153,564.3591169531213,422.926833465936,0.02897357940673828,5.157517
7,2026-02-03T12:10:37.036215,379,244,1.6344948949073101,1.5260103591953857,1.6352235198860934,1.5232429223704418,2,3.96,3.843866531383571,0.8093252182006836,379.23321847554143,287.28739234544094,0.021344423294067383,5.157517
7,2026-02-03T12:10:37.724721,148,452,1.8980131528459152,1.889280920650382,1.8990682154024239,1.8867963690993386,3,2.53,2.194546968015693,0.08666837215423584,158.0937080377988,475.5591838060505,0.02091360092163086,5.157517
7,2026-02-03T12:10:38.239364,32,428,1.8413549931994968,2.0411747697053038,1.842310926250655,2.038660467100017,4,2.97,2.494530087978413,0.35875678062438965,48.374395929096394,454.8302733653309,0.020908266305923462,5.157517
