image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
1,2026-02-03T13:39:24.367140,363,254,1.6480235423755172,1.551311888346892,1.6490293469770643,1.5493205957644975,0,2.73,2.625974975269366,0.8860522508621216,363.7706433601419,290.0301460522336,0.0,3.950018
1,2026-02-03T13:39:24.672011,357,245,1.633842071309192,1.5594326664064395,1.6367575006739792,1.556990499703926,1,2.72,2.620788440240431,0.8845915198326111,358.41721937265464,282.58447872247046,0.0,3.950018
1,2026-02-03T13:39:24.977570,368,239,1.6258626104214655,1.542101355866209,1.6260196351587797,1.5416506918250694,2,2.74,2.640805484849283,0.899965763092041,367.5321141823904,275.3843956149618,0.0,3.950018
1,2026-02-03T13:39:25.263189,365,224,1.6028229011331263,1.5450097853929692,1.603009923340495,1.543184672612955,3,3.07,2.9744663059942424,0.9853318333625793,365.485940741462,263.5771431852384,0.0,3.950018
1,2026-02-03T13:39:25.954554,607,455,1.929682971398512,1.226237096870811,1.9297478311601366,1.227184630308513,4,2.02,1.6466772718512477,0.16480976343154907,598.7318745720276,471.5192729271702,0.0,3.950018
1,2026-02-03T13:39:26.209128,600,446,1.9192242845249694,1.234330760021035,1.9205439464328227,1.23178657267217,5,2.01,1.6478886441002718,0.18812930583953857,594.6428318528301,463.9761282473668,0.0,3.950018
1,2026-02-03T13:39:26.624749,483,453,1.933954548326501,1.3955761616776994,1.9343497735237936,1.3928545554001621,6,2.37,2.0510976363318716,0.6529611349105835,479.7740420685677,474.96533997871285,0.03760421276092529,3.950018
1,2026-02-03T13:39:27.088339,422,399,1.861839668321718,1.47868778673102,1.8622526764931684,1.4756895179459868,7,2.85,2.5939270821611604,0.7796940803527832,420.6866908434958,427.6981363975372,0.03408399224281311,3.950018
9,2026-02-03T13:39:34.067262,339,249,1.6380680419994131,1.5872118302520117,1.6398254622497503,1.5846021538858672,0,2.77,2.672731176665989,0.8965395092964172,341.3102346354611,286.08861125774143,0.0,3.267939
9,2026-02-03T13:39:34.355959,338,232,1.612192911286322,1.5869074817948445,1.6122138080678088,1.5846021538858672,1,2.82,2.729348199459262,0.9328396320343018,340.097095276985,269.2733762394563,0.0,3.267939
9,2026-02-03T13:39:34.628473,343,236,1.61878420368535,1.5797304038111126,1.6183497312193513,1.5800002115222105,2,2.76,2.667846371714228,0.9098877906799316,343.2289853116487,272.41168415935454,0.0,3.267939
9,2026-02-03T13:39:34.868249,344,237,1.6204043991291335,1.5783173044138232,1.6198837120072371,1.5784662307343247,3,2.75,2.6574027306546744,0.9073889255523682,344.25250522090363,273.2189959325725,0.0,3.267939
9,2026-02-03T13:39:35.571404,607,455,1.929682971398512,1.226237096870811,1.9297478311601366,1.227184630308513,4,1.8,1.4584381630357655,0.127285897731781,600.2422342230966,468.22169443803404,0.0,3.267939
9,2026-02-03T13:39:35.797092,602,452,1.9264437513377726,1.232382281581489,1.928213850372251,1.2302525918842842,5,1.8,1.461353858066306,0.13359010219573975,597.783305699473,466.88158032128024,0.0,3.267939
9,2026-02-03T13:39:36.340417,398,402,1.8648046048692293,1.5147560372434217,1.8653206380689396,1.5125050568552423,6,2.81,2.565243781050599,0.8138699531555176,397.32630374762664,430.43186323511685,0.025263875722885132,3.267939
9,2026-02-03T13:39:36.754874,388,274,1.6803418478693513,1.5157348709793452,1.6827769243105484,1.5140390376431279,7,2.69,2.567138813006278,0.8624969720840454,387.51776892501437,309.5419777517879,0.02312076836824417,3.267939
18,2026-02-03T13:39:44.484894,301,198,1.5564619029265532,1.6396863275060418,1.556990499703926,1.6382914814618648,0,2.69,2.606825824816451,0.9925161004066467,304.25527851758466,236.198821314595,0.0,3.452945
18,2026-02-03T13:39:44.789543,301,217,1.5854499985396404,1.641677859408503,1.5846021538858672,1.6398254622497503,1,2.71,2.624194705321016,0.9910166263580322,304.4907811755021,253.58906526566483,0.0,3.452945
18,2026-02-03T13:39:45.126076,301,186,1.538132210121204,1.6384264019241173,1.5401167110371838,1.6398254622497503,2,2.72,2.637212797420508,0.9958070516586304,302.5966649382894,226.05725558850392,0.0,3.452945
18,2026-02-03T13:39:45.509584,297,237,1.615440184108666,1.6498540732366336,1.6152817696435802,1.6474953661891787,3,2.74,2.648217365052111,0.9306245446205139,301.03717803995323,273.26057845134534,0.0,3.452945
18,2026-02-03T13:39:46.214654,577,455,1.9321183743726655,1.2655514989851882,1.932815792735908,1.2670681307935396,4,1.84,1.5150981205119702,0.0336153507232666,570.1621379341461,469.7886684559059,0.0,3.452945
18,2026-02-03T13:39:46.485235,584,450,1.9254133738849226,1.255728288277859,1.928213850372251,1.2563302652783401,5,1.86,1.5291446783153897,0.03166985511779785,577.6831519044096,466.8767436622654,0.0,3.452945
18,2026-02-03T13:39:46.917712,572,293,1.7182849753507718,1.2544970066303192,1.7195924632198039,1.2547962844904545,6,1.76,1.5394909998505044,0.05055415630340576,566.0545981079031,312.9628035206548,0.04108691215515137,3.452945
18,2026-02-03T13:39:47.415110,531,186,1.562946810100632,1.2982307789445557,1.5631264228554684,1.2977477465512524,7,1.67,1.506143810962413,0.3703990578651428,526.8329086642424,207.08406605295195,0.033379316329956055,3.452945
26,2026-02-03T13:39:54.716903,297,255,1.642689146244445,1.6517265027353076,1.6413594430376361,1.6490293469770643,0,2.64,2.5421822474465032,0.8831713199615479,301.1362376379501,288.7588604211387,0.0,3.625417
26,2026-02-03T13:39:55.004959,300,240,1.6203155337010104,1.6456041984240717,1.6214176927951227,1.6459613854012929,1,2.63,2.537456873382457,0.891387403011322,302.1927301332504,276.06794517207095,0.0,3.625417
26,2026-02-03T13:39:55.325981,290,236,1.61316427765358,1.6603914734682377,1.6137477888556946,1.6582332317043782,2,2.69,2.5975335516847124,0.9024044871330261,294.24011045507825,272.34829852923747,0.0,3.625417
26,2026-02-03T13:39:55.597113,291,226,1.598081109352496,1.6578353249673419,1.5984079809768381,1.6597672124922638,3,3.04,2.949116014687729,0.9725247025489807,292.84247836534416,265.5577159810068,0.0,3.625417
26,2026-02-03T13:39:56.333113,607,455,1.929682971398512,1.226237096870811,1.9297478311601366,1.227184630308513,4,1.85,1.5012197786756474,0.06707388162612915,599.8657108747526,469.0437604229658,0.0,3.625417
26,2026-02-03T13:39:56.637122,604,430,1.8990354464229202,1.2274174998431802,1.9006021961903095,1.227184630308513,5,1.84,1.5111275892609464,0.07041198015213013,597.853939499632,446.10703422906346,0.0,3.625417
26,2026-02-03T13:39:57.086515,584,293,1.718553273452373,1.2386299730011077,1.7195924632198039,1.2379224958237125,6,1.78,1.5473067894958668,0.10961008071899414,578.4074344834154,312.9455855492213,0.02428901195526123,3.625417
26,2026-02-03T13:39:57.745267,345,190,1.548923766629365,1.5717155519596517,1.5508545765523831,1.569262346007011,7,3.06,2.975256984909234,0.8896374702453613,346.9495949866572,232.3382644680518,0.02372249960899353,3.625417
