Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.11462139,0.5331169,0.8266331658291457,0.9814984010963911,0.3254
11,0.11316649,0.5284615,0.8418999541073887,0.9857732905002294,5.3729
12,0.10377279,0.4707999,0.8940714908456844,0.9823452484742807,0.3688
13,0.09988279,0.45725143,0.8994974874371859,0.9853615905615032,0.3712
14,0.11375847,0.5197362,0.868841690387563,0.9822640683161813,0.3354
15,0.1113999,0.49122646,0.8692223439211391,0.984446878422782,0.3359
16,0.115321815,0.51464146,0.8775370581527936,0.9838084378563284,0.3333
17,0.122774884,0.56759423,0.8018653321201092,0.9706551410373067,0.3435
18,0.119608164,0.55637187,0.809806157354618,0.9774230330672748,0.3444
19,0.12003169,0.5553278,0.8590328467153284,0.9660127737226277,0.3376
1,0.1085761,0.5493163,0.8171010516689529,0.9853680841335163,5.9147
20,0.12343736,0.578706,0.8425376540392515,0.9730716567777271,0.344
21,0.09578973,0.45670605,0.9129540781357094,0.9910897875257025,5.6504
22,0.08947169,0.4384846,0.9470655926352128,0.9857307249712313,0.4724
23,0.09017833,0.44356132,0.9434612732705125,0.9839117444265686,0.3859
24,0.09112123,0.44080412,0.9478520560532966,0.9852974959797841,0.3434
25,0.09522985,0.48498634,0.9476795096322241,0.9842381786339754,0.3485
26,0.101700924,0.5262912,0.9345088161209067,0.9803068468055873,0.3576
27,0.08791455,0.46394843,0.9475539885412075,0.9854561480828559,0.3555
28,0.09627808,0.51031536,0.9224414869206058,0.9885268471776044,0.3569
29,0.09193676,0.4889499,0.9377162629757786,0.9877739331026528,0.3639
2,0.10492437,0.5308602,0.8193459867367939,0.9858220900983307,0.3326
30,0.09490331,0.4609548,0.9697814969781497,0.9895397489539749,5.9326
31,0.08486983,0.44637078,0.9729979229171475,0.9870759289176091,0.3624
32,0.07243066,0.3826205,0.9818307267709292,0.9917203311867525,0.357
33,0.07561383,0.39226863,0.9850057670126874,0.9919261822376009,0.3595
34,0.06438802,0.35702035,0.9797654633249023,0.9944814899977006,0.5069
35,0.05835205,0.33367226,0.9818682579756713,0.995639201285288,0.5023
36,0.06428377,0.34251237,0.9821468926553673,0.9966101694915255,0.3837
37,0.06499904,0.34062135,0.9871683340582862,0.996520226185298,0.4151
38,0.06607108,0.37965357,0.9900288056725016,0.9957899401728341,6.7062
39,0.06380666,0.36955693,0.9880897846999542,0.9954191479615209,0.3514
3,0.10478248,0.5353101,0.8177666133820507,0.9858415163279287,0.3266
40,0.066671096,0.38162002,0.98900595510765,0.9951901053595968,0.494
41,0.062969975,0.37709293,0.9887278582930756,0.9944789510006902,0.5486
42,0.06828875,0.4017668,0.9885031041618763,0.9935617383306508,0.5676
43,0.074545324,0.4201318,0.9866236162361623,0.9930811808118081,0.5225
44,0.0809811,0.44239414,0.9767012687427913,0.9914648212226067,6.5592
45,0.07982694,0.43324733,0.9777062744196736,0.9917260399908067,0.3802
46,0.08508637,0.45817798,0.9626556016597511,0.991931765790687,0.3701
47,0.0811263,0.44529223,0.9782909930715935,0.9923787528868361,0.3643
48,0.08251584,0.4426465,0.9783410138248848,0.9921658986175115,0.4345
49,0.08118034,0.44105926,0.9765247410817031,0.992174913693901,0.4359
4,0.10631203,0.5426392,0.8193018480492813,0.9844855122062515,0.3248
50,0.08890209,0.47098568,0.9454670961803958,0.9937873907040957,0.3827
51,0.09275189,0.4881631,0.9210223347916187,0.9924015657379691,0.3785
52,0.1222711,0.64653075,0.9843893480257117,0.9967860422405876,6.2507
53,0.13305616,0.715515,0.9720360526923966,0.9965333949618673,0.3571
54,0.13355991,0.71249247,0.972183908045977,0.9963218390804598,0.4038
55,0.1346809,0.7236097,0.9699334404406702,0.995639201285288,0.3779
56,0.13856712,0.7357904,0.9680826636050517,0.9956371986222733,0.4334
57,0.13935779,0.7462577,0.9715204409738172,0.9990813045475425,0.5028
58,0.1420105,0.7660462,0.9158279963403476,0.9951967063129002,0.3796
59,0.14708132,0.7941581,0.8818555758683729,0.9929159049360147,0.3787
5,0.10937997,0.5414261,0.8224,0.9842285714285715,0.324
60,0.121567555,0.59158057,0.8051948051948052,0.9872408293460925,5.6311
61,0.117250845,0.5621231,0.8164427237531314,0.985196993851059,0.361
62,0.10688496,0.52160335,0.824869050330221,0.9879298565247097,0.4351
63,0.1228006,0.5788353,0.8188041989958923,0.9847101780009129,0.3812
64,0.1166886,0.55842435,0.8194444444444444,0.985655737704918,0.4069
65,0.12085952,0.55737317,0.8204659661946094,0.9787574234810416,0.4737
66,0.14373575,0.6085166,0.8006365082973403,0.9761309388497386,0.3994
67,0.12378704,0.5495404,0.8230068337129841,0.9765375854214123,0.4454
68,0.17960346,0.71827626,0.7368180780643688,0.9691851175530701,0.3817
69,0.13178149,0.6621243,0.9348370927318296,0.9685577580314423,5.7224
6,0.108911954,0.5331525,0.8250342622201918,0.9835541343079032,0.3255
70,0.14769138,0.7314645,0.8837006327732926,0.9596334278856644,0.3514
71,0.155026,0.7750865,0.8521640091116173,0.9496583143507973,0.4297
72,0.15613714,0.7824291,0.861545433945162,0.9419895762519828,0.3803
73,0.16675876,0.81391364,0.8248009101251422,0.936518771331058,0.4539
74,0.17398857,0.8450567,0.8147052128386069,0.9339858866378329,0.4517
75,0.16977942,0.8320833,0.842392540368433,0.9345007959972709,0.3639
76,0.16895486,0.8397732,0.847098976109215,0.9408418657565415,0.5118
77,0.18993868,0.7382381,0.7510807736063708,0.9569965870307168,6.9352
7,0.11008674,0.53490037,0.825125398996808,0.9842681258549931,0.3294
8,0.11375214,0.5413323,0.8245214220601641,0.98359161349134,0.3306
9,0.11622516,0.5470641,0.8221614227086184,0.9819881440948472,0.342
