Image_ID,ARE,RMSE,delta<1.25,delta<1.25^2,Inference_Time(s)
10,0.07485348,0.22792867,0.9990753582986592,1.0,10.4879
11,0.06969968,0.20774254,0.9995382128838606,1.0,9.1375
12,0.0731484,0.2211061,0.9995385325334564,1.0,9.1256
13,0.0705667,0.21428975,1.0,1.0,9.3405
14,0.06773686,0.19583486,0.9995385325334564,1.0,12.3117
15,0.07108027,0.22349755,0.9988500459981601,1.0,12.327
16,0.080467835,0.24284127,0.9997714808043876,1.0,11.3541
17,0.0804755,0.2299103,0.9993324432576769,1.0,10.5604
18,0.07911517,0.22164911,0.9993436884707941,1.0,12.0252
19,0.062379096,0.20349778,0.9997697974217311,1.0,16.4098
1,0.06958679,0.200698,0.9997685185185186,1.0,15.4895
20,0.07099247,0.21834807,0.9997698504027618,1.0,11.3903
21,0.070961334,0.20859203,0.9995395948434622,1.0,11.0023
22,0.0742216,0.2236278,0.9995399125833908,1.0,11.5465
23,0.077859946,0.22152488,0.9993090741593735,1.0,10.5888
24,0.060304996,0.1907611,0.9995397008055236,1.0,11.3027
25,0.08300459,0.24258457,0.9976706266014442,1.0,11.3985
26,0.0747379,0.20566984,0.9995360705172813,1.0,10.9033
27,0.07454988,0.2261881,0.9995377859949156,1.0,10.8569
28,0.07219284,0.2170376,0.9990755719898313,1.0,11.5566
29,0.07213583,0.21822485,0.9995373583159842,1.0,11.0536
2,0.062069938,0.18228108,1.0,1.0,11.3717
30,0.07248375,0.22394896,0.9997687326549491,1.0,11.2016
31,0.079260856,0.22459802,0.9967524936209696,1.0,10.8324
32,0.07973556,0.23218293,0.9988433957899607,1.0,10.921
33,0.07160937,0.20752822,0.9997696383321816,1.0,11.4679
34,0.07353988,0.20864657,0.9997686256362796,1.0,10.9809
35,0.04892734,0.14354667,1.0,1.0,10.7408
36,0.04557412,0.13517344,1.0,1.0,11.2057
37,0.05838739,0.16256064,1.0,1.0,11.681
38,0.0513773,0.14551476,1.0,1.0,11.0591
39,0.050637163,0.14280306,1.0,1.0,11.576
3,0.06812382,0.19652848,1.0,1.0,10.9898
40,0.05668678,0.16312306,1.0,1.0,11.395
41,0.055048745,0.15965007,1.0,1.0,11.2956
42,0.03898923,0.12339097,0.9997689463955638,1.0,11.5721
43,0.05837683,0.16289729,0.9972356599861782,1.0,11.525
44,0.06255582,0.17258586,0.9979229171474728,1.0,10.933
45,0.046496708,0.13526602,0.9972324723247232,1.0,12.0911
46,0.04684128,0.13416784,0.9972343858031805,1.0,11.6202
47,0.049400445,0.1391973,0.997692662667282,1.0,11.5952
48,0.0498643,0.1425204,0.9979253112033195,1.0,11.1397
49,0.055937078,0.15747337,0.9979238754325259,1.0,11.9536
4,0.07232117,0.20523939,1.0,1.0,11.4369
50,0.060403045,0.16755673,0.9981541301338256,1.0,11.8898
51,0.07331866,0.19474329,0.9971232573578225,1.0,11.8575
52,0.07466158,0.1970006,0.9975079293158133,1.0,11.2768
53,0.075172305,0.1991583,0.9918849988407141,1.0,12.2258
54,0.073110424,0.19523127,0.9919410545705734,1.0,11.2623
55,0.068326786,0.1832145,0.9939981532779316,1.0,11.5874
56,0.072212525,0.19254611,0.9954012416647505,1.0,11.3559
57,0.06438858,0.1744369,0.996091055415038,1.0,11.5123
58,0.070989564,0.1903435,0.9979272224781207,1.0,12.1779
59,0.07164165,0.19514835,0.9912201710941018,0.9997748761819001,11.769
5,0.0654551,0.18560384,0.9995553579368608,1.0,11.8904
60,0.07555544,0.20521612,0.9891574429636323,0.9997741133950757,11.9249
61,0.0672943,0.18672489,0.9952563812965891,0.9986446803704541,11.2175
62,0.08414856,0.22382504,0.9935897435897436,0.9981684981684982,12.3822
63,0.08251816,0.22032973,0.9958791208791209,0.9981684981684982,11.524
64,0.074940726,0.20463407,0.993601462522852,0.9972577696526508,12.3667
65,0.087585464,0.23456685,0.9880624426078971,0.9956382001836547,11.6476
66,0.09223898,0.24471252,0.9869085898024805,0.9954065227377125,12.1534
67,0.08925746,0.2405929,0.9827784156142365,0.9942594718714122,11.6949
68,0.0807912,0.22183926,0.9827981651376146,0.9942660550458715,12.2769
69,0.09137686,0.2464154,0.9795782463928968,0.9935627081021088,11.5882
6,0.06563299,0.18308455,1.0,1.0,12.3518
70,0.071598,0.21068643,0.9716006884681584,0.9926850258175559,11.3466
71,0.08170622,0.22918083,0.9739130434782609,0.9924191750278707,11.9048
72,0.09027781,0.25156653,0.9697808535178778,0.9916955017301038,12.4825
73,0.082032375,0.23677827,0.9691216834400732,0.9903934126258005,11.7519
74,0.07858701,0.22968048,0.9711736444749485,0.9906199954243881,12.1988
75,0.077195995,0.22646534,0.9686713926366339,0.9906242853876057,11.8648
76,0.07965664,0.2367816,0.9677935130196437,0.9892645043398812,12.7588
77,0.08015117,0.23753773,0.9675057208237986,0.9892448512585812,11.5467
78,0.07615148,0.23366728,0.9652903811252269,0.9879764065335753,11.8249
79,0.07311027,0.23035167,0.9653529666522304,0.9887397141619749,12.3506
7,0.06784553,0.20895164,0.9984513274336283,1.0,11.5616
80,0.07971368,0.25584558,0.9612563044475011,0.9839523154516276,12.1096
81,0.07694722,0.2535037,0.9610983981693364,0.9848970251716247,11.8156
82,0.07746596,0.25375363,0.9620571428571428,0.9844571428571428,12.2375
83,0.08218493,0.26080364,0.9619815668202765,0.9843317972350231,11.926
84,0.08041509,0.25534356,0.962878093492209,0.9855637030247479,11.9326
85,0.07492863,0.24881843,0.9629120879120879,0.9853479853479854,11.9004
8,0.0669829,0.198406,0.9997687861271676,1.0,12.3324
9,0.07015099,0.21749863,1.0,1.0,11.628
