image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
1,2026-02-03T12:23:51.803057,41,396,1.8026183452492117,2.0276571579766656,1.8054953873413997,2.024854640009046,0,2.61,2.221547314513873,0.5846895575523376,56.091078426628044,423.38678860492297,0.09116357564926147,5.433852
1,2026-02-03T12:23:52.299076,92,307,1.6919946667463461,1.9544036808709235,1.6935147898257479,1.9558255045541926,1,3.84,3.4882521849732875,0.8033260703086853,105.03266737563469,346.15510291704726,0.06351441144943237,5.433852
1,2026-02-03T12:23:52.745368,228,301,1.7030753823827143,1.7601942621848699,1.7027186745530618,1.761009944492716,2,2.72,2.571191530254796,0.4933810234069824,233.16626096816083,333.66539377880474,0.04393577575683594,5.433852
1,2026-02-03T12:23:53.418374,459,392,1.8533991634623879,1.4235155483547228,1.8561167533416258,1.423534171157875,3,2.86,2.5857333721190683,0.5077593326568604,454.1680650177044,422.6350028151832,0.032035380601882935,5.433852
1,2026-02-03T12:23:53.881608,364,387,1.841866595903787,1.56418955652115,1.842310926250655,1.5615924420675826,4,2.97,2.7476090330495233,0.575887143611908,365.0636222050999,417.25702309699864,0.026486128568649292,5.433852
1,2026-02-03T12:23:54.425738,548,404,1.868779319559906,1.2990434481511106,1.8699225804325965,1.2992817273391382,5,2.72,2.363428219381148,0.44062232971191406,539.3575183136325,431.3315195445617,0.027136385440826416,5.433852
1,2026-02-03T12:23:55.049759,219,396,1.8369194023293067,1.7825103095754027,1.8377089838869982,1.7809516947352293,6,2.71,2.4696050725404026,0.43747442960739136,225.99410032683508,424.1445564949121,0.04667538404464722,5.433852
1,2026-02-03T12:23:55.882374,604,82,1.4257552377926361,1.1897955125476682,1.4266021327336462,1.1903690913992575,7,3.01,2.6494781675689363,0.6831730604171753,591.795652182693,126.39193599682643,0.02057310938835144,5.433852
6,2026-02-03T12:24:01.305095,43,389,1.7939655830593455,2.0246328426087326,1.7947575218262002,2.021786678433275,0,2.35,2.00098975193004,0.6232234835624695,56.80449126145962,412.8143242115409,0.09514343738555908,4.914589
6,2026-02-03T12:24:01.787086,90,302,1.6846758945859561,1.9567097329182719,1.6858448858863198,1.9573594853420782,1,2.54,2.281188789389353,0.8091031312942505,100.66752565549558,333.00273719404254,0.07888323068618774,4.914589
6,2026-02-03T12:24:02.265312,216,284,1.676481000347307,1.7763608856383326,1.6766410011590058,1.7778837331594581,2,3.45,3.2876320310636826,0.5349862575531006,222.15694466642094,322.4820966038684,0.042924970388412476,4.914589
6,2026-02-03T12:24:02.841429,34,228,1.5736647686556489,2.0248225767068866,1.5753982691585535,2.021786678433275,3,2.72,2.410958467410198,0.6876426935195923,50.336824609118814,263.7213679987723,0.03125539422035217,4.914589
6,2026-02-03T12:24:03.611194,456,390,1.850609930385145,1.4276666824250472,1.8515148109779689,1.428136113521532,4,2.88,2.6107992395771324,0.5424325466156006,450.886430968277,419.63544890574445,0.03161650896072388,4.914589
6,2026-02-03T12:24:04.089482,604,402,1.8636127234501791,1.2243957868636797,1.863786657281054,1.2256506495206272,5,2.78,2.355634663509118,0.4630196690559387,592.1250722899257,428.60614106272993,0.03048264980316162,4.914589
6,2026-02-03T12:24:04.600715,356,415,1.8796939637725238,1.5792484680245613,1.8821944267356818,1.576932249946439,6,2.65,2.4107055704735676,0.41865867376327515,357.3964369499325,443.0757640265817,0.026105135679244995,4.914589
6,2026-02-03T12:24:05.369464,604,84,1.4284987323308362,1.1900120514213957,1.4296700943094176,1.1903690913992575,7,2.98,2.623139452009861,0.7043969631195068,592.0467671684954,128.23385332771343,0.024047493934631348,4.914589
13,2026-02-03T12:24:11.561535,39,396,1.8021872485032564,2.030187245423951,1.8024274257656283,2.0279226015848177,0,2.62,2.2291839702304688,0.5709566473960876,53.70488487171204,421.58834972199173,0.10667562484741211,5.374579
13,2026-02-03T12:24:12.074816,72,268,1.6342589506951979,1.9781748069899636,1.6352235198860934,1.9773012355845914,1,3.72,3.3752999382739244,0.405403733253479,87.49627597499253,308.17534987626465,0.051943570375442505,5.374579
13,2026-02-03T12:24:12.792633,604,172,1.5507417381027264,1.1995369513607603,1.5508545765523831,1.1995729761265714,2,2.98,2.6486619598062044,0.6251632571220398,592.1458186051871,211.58970993171505,0.026440173387527466,5.374579
13,2026-02-03T12:24:13.578444,195,372,1.799890159029403,1.8153324917924023,1.8008934449777427,1.8131652912808278,3,3.2,2.9447974357531037,0.7045643329620361,204.25113649302534,404.47077531350465,0.023699864745140076,5.374579
13,2026-02-03T12:24:14.298310,564,260,1.6717244518153236,1.2615536983620446,1.6720390587953489,1.2624661884298827,4,3.0,2.7110035723359047,0.520312488079071,553.2693149021833,296.09773355917173,0.02231636643409729,5.374579
13,2026-02-03T12:24:14.857303,601,76,1.4169919896026641,1.192975759557642,1.4173982480063325,1.193437052975029,5,3.02,2.659444707221183,0.6494275331497192,588.9687675458307,120.46200254158047,0.020680397748947144,5.374579
13,2026-02-03T12:24:15.434444,492,183,1.5543883644999157,1.3525980503491715,1.55545651891604,1.3499030933393643,6,2.99,2.805967820878417,0.7141872644424438,487.04329719244515,223.87712189257985,0.019112586975097656,5.374579
13,2026-02-03T12:24:16.073510,391,412,1.8780224806413954,1.5263202807166178,1.8791264651599104,1.5247769031583274,7,2.66,2.4148199248852293,0.3787314295768738,390.3008502296458,439.30302070059963,0.021656394004821777,5.374579
19,2026-02-03T12:24:22.136855,596,265,1.6801175882690969,1.219920762347435,1.6812429435226628,1.2210487071569704,0,3.02,2.6810140195224967,0.4490394592285156,583.6884697947467,301.1838918081693,0.06650999188423157,4.774773
19,2026-02-03T12:24:22.696885,196,292,1.6856134549732775,1.80653660595889,1.684310905098434,1.8039614065535141,1,3.39,3.20971802714131,0.7247731685638428,205.6884979817041,328.48395527414067,0.05973684787750244,4.774773
19,2026-02-03T12:24:23.210164,508,268,1.6801955965006956,1.3394387373273857,1.6812429435226628,1.3406992086120504,2,3.0,2.778479762128983,0.5011007785797119,499.6640503417112,304.70989263418505,0.05146333575248718,4.774773
19,2026-02-03T12:24:23.736289,602,356,1.8037952995454107,1.2220112559985135,1.8039614065535141,1.2241166687327416,3,3.1,2.685092104071689,0.39215803146362305,588.6063418636595,387.18914364588096,0.04600811004638672,4.774773
19,2026-02-03T12:24:24.535974,39,293,1.6645014317148186,2.0230001500334005,1.6659031356438063,2.0202526976453896,4,3.89,3.457679692177821,0.651900053024292,57.828340368285744,332.38600809172084,0.052126407623291016,4.774773
19,2026-02-03T12:24:25.081121,412,268,1.673450791574846,1.4790900050338323,1.6751070203711202,1.4802914603096438,5,3.01,2.8739477517043013,0.5844545364379883,408.35457725432485,305.7620919255455,0.04729577898979187,4.774773
19,2026-02-03T12:24:25.608299,508,364,1.8157223690959767,1.3501256750829969,1.8177672336444848,1.35143707412725,6,3.06,2.758827411327752,0.4533000588417053,499.70948366473465,396.638757276452,0.03477513790130615,4.774773
19,2026-02-03T12:24:26.233300,106,374,1.7867602044029192,1.9407241942545022,1.787087617886772,1.9389517158874505,7,3.62,3.238439961041722,0.6767354011535645,120.04251824787818,407.39914951508064,0.030135661363601685,4.774773
25,2026-02-03T12:24:32.135842,604,264,1.6790327244218204,1.2094876560668772,1.6812429435226628,1.210310841641771,0,2.99,2.6412664207120207,0.5396922826766968,591.6983036338992,300.65738184484525,0.05288180708885193,4.900673
25,2026-02-03T12:24:32.552143,604,356,1.8037386865633513,1.2194291252131948,1.8039614065535141,1.2164467647933135,1,3.06,2.640684359702931,0.49106699228286743,594.398821706198,387.0008821042986,0.04244709014892578,4.900673
25,2026-02-03T12:24:33.116370,507,269,1.6815832205150776,1.3409592906052359,1.6827769243105484,1.3391652278241648,2,2.99,2.767080005818941,0.5757175087928772,500.79446679413275,305.59350239688126,0.03660166263580322,4.900673
25,2026-02-03T12:24:33.800188,100,387,1.8030482788765705,1.9498549574652586,1.8039614065535141,1.9481556006147642,3,3.37,2.985473599422342,0.605494499206543,113.8419074025973,418.8978668603839,0.029681429266929626,4.900673
25,2026-02-03T12:24:34.312399,60,284,1.65507490661586,1.9951851592898522,1.6566992509164924,1.9926410434634478,4,3.89,3.5029692212980916,0.7755430340766907,77.60167711905625,324.2420278643217,0.03626266121864319,4.900673
25,2026-02-03T12:24:35.032202,508,364,1.8157223690959767,1.3501256750829969,1.8177672336444848,1.35143707412725,5,3.07,2.7681101806458157,0.5236856937408447,499.6951570161452,396.6981120718933,0.026085227727890015,4.900673
25,2026-02-03T12:24:35.689184,171,322,1.7254790152061106,1.8454993458324558,1.7257283863713464,1.8438449070385408,6,2.61,2.41297684215803,0.7650601863861084,180.08289261615604,352.60295037863295,0.0658317506313324,4.900673
25,2026-02-03T12:24:36.313244,356,412,1.8756197422628889,1.5789280710438092,1.876058503584139,1.5800002115222105,7,2.66,2.4258378585637326,0.3306148648262024,355.15280814701,439.002260990147,0.02322542667388916,4.900673
31,2026-02-03T12:24:42.328567,36,388,1.7911881542718195,2.0334212882676255,1.7932235410383146,2.030990563160589,0,2.51,2.13462410859919,0.5360138416290283,50.56092071024606,414.28592368330726,0.04996979236602783,4.480144
