image_index,timestamp,target_u,target_v,target_tilt_rad,target_pan_rad,actual_tilt_rad,actual_pan_rad,point_index,lidar_distance,camera_depth,midas_rel_depth,real_u,real_v,uncertainty,sequence_duration_sec
26,2026-02-03T13:36:30.189546,505,408,1.875054987960977,1.3592453502393065,1.876058503584139,1.3575729972787924,6,1.89,1.6430025911220763,0.36001861095428467,501.69209874630485,426.61042938764535,0.04465430974960327,3.858947
26,2026-02-03T13:36:30.604949,463,434,1.909524155619399,1.4223532839460007,1.9098060809176232,1.4204662095821037,7,1.84,1.6004746162273817,0.40141230821609497,461.13752598626866,450.5954481555128,0.03762936592102051,3.858947
34,2026-02-03T13:36:37.659131,130,406,1.8343448773365534,1.9104488894228582,1.8346410223112268,1.9082721001297376,0,2.23,1.9565235051278478,0.9649813175201416,139.68672657926322,428.39818006240876,0.0,4.008146
34,2026-02-03T13:36:38.026047,114,378,1.7936956651360598,1.9301537087531178,1.7947575218262002,1.928213850372251,1,2.22,1.9576806740781834,0.9721705913543701,124.16565486757926,402.02067888588346,0.0,4.008146
34,2026-02-03T13:36:38.426804,129,438,1.8760155005678394,1.9144416430522762,1.876058503584139,1.915942004069166,2,2.29,1.9779127318036025,0.9697760343551636,136.25979583802683,459.67152217247747,0.0,4.008146
34,2026-02-03T13:36:38.779646,124,387,1.8077579425868917,1.917169065992875,1.8100973297050567,1.915942004069166,3,2.22,1.9572233270653956,0.9880141615867615,133.34411383135864,411.66051301943855,0.0,4.008146
34,2026-02-03T13:36:39.643253,607,28,1.353273781505883,1.1801400607657433,1.354505035703021,1.1811652066719438,4,1.74,1.4742887450188533,0.08346790075302124,600.1455489529144,52.95081978520764,0.0,4.008146
34,2026-02-03T13:36:39.933138,597,27,1.3497761751472135,1.192776577885819,1.35143707412725,1.1903690913992575,5,1.78,1.5157688240932825,0.09634613990783691,592.6542643083546,53.24311886557528,0.0,4.008146
34,2026-02-03T13:36:40.620801,32,41,1.3141242959903892,2.0140668688008216,1.3146215352179944,2.0110488129180757,6,2.22,1.9146278499659277,0.8592901825904846,45.76917931517385,76.51041274318665,0.042505115270614624,4.008146
34,2026-02-03T13:36:41.036518,32,134,1.441928367994348,2.0207395186417343,1.4404079598246171,2.018718716857504,7,2.15,1.884185536502987,0.9000342488288879,44.761532813821056,164.0910186225081,0.03576051443815231,4.008146
41,2026-02-03T13:36:47.858192,160,365,1.7842807761093833,1.864975971021596,1.7855536370988863,1.8653206380689396,0,2.3,2.075951640871795,0.9759919047355652,167.3133843515771,391.26750818920357,0.0,3.793454
41,2026-02-03T13:36:48.116021,156,373,1.7946261437459954,1.8713340390838538,1.7932235410383146,1.868388599644711,1,2.28,2.051227863747124,0.9328504800796509,165.48786628781463,396.5422222235746,0.0,3.793454
41,2026-02-03T13:36:48.437753,152,351,1.7634387871573218,1.875100032161943,1.7640779060684872,1.872990542008368,2,2.28,2.0640266766487665,0.9759579300880432,161.21270013164332,377.03717313599884,0.0,3.793454
41,2026-02-03T13:36:48.805437,172,367,1.7891093775044211,1.8480450345630282,1.7886215986746576,1.8484468494021975,3,2.25,2.03637869264989,0.9774465560913086,178.60760501642395,391.5246578541693,0.0,3.793454
41,2026-02-03T13:36:49.637890,607,28,1.353273781505883,1.1801400607657433,1.354505035703021,1.1811652066719438,4,1.77,1.5011161371743507,0.07872861623764038,599.9119193977784,53.8507856712013,0.0,3.793454
41,2026-02-03T13:36:49.891643,599,29,1.352885231918751,1.1904330129888292,1.3529710549151355,1.188835110611372,5,1.78,1.5151279162780438,0.09239602088928223,593.9066948551982,54.13837683341048,0.0,3.793454
41,2026-02-03T13:36:50.581105,32,97,1.3905659727194093,2.018097055719459,1.389786593824391,2.0156507552817327,6,2.0,1.7383525938412387,0.6538398265838623,44.03468923982421,125.860529665682,0.05102071166038513,3.793454
41,2026-02-03T13:36:51.012691,32,225,1.5692779752928434,2.0271704776520116,1.569262346007011,2.024854640009046,7,1.96,1.712495832469486,0.6721897125244141,43.77357032863932,249.64775172993308,0.043146759271621704,3.793454
48,2026-02-03T13:36:58.554169,150,411,1.844934402612997,1.8830275886253525,1.8453788878264263,1.8821944267356818,0,2.13,1.8735166013356017,0.9884801506996155,157.67668088439441,432.433542006327,0.0,4.114984
48,2026-02-03T13:36:58.793906,152,413,1.8479821219908485,1.8803899660444783,1.846912868614312,1.880660445947796,1,2.13,1.873392807698107,0.9871395826339722,158.78788005822847,433.3823111451811,0.0,4.114984
48,2026-02-03T13:36:59.180631,142,383,1.805757453517284,1.891868699922561,1.8070293681292853,1.88986433067511,2,2.11,1.8732084441452326,0.9961224794387817,150.79541696619404,405.88915157144675,0.0,4.114984
48,2026-02-03T13:36:59.454105,137,376,1.7953011517635276,1.8982603506602524,1.7962915026140858,1.8960002538266525,3,2.14,1.9032561227043328,0.9723966717720032,146.27447969968702,399.31794184437325,0.0,4.114984
48,2026-02-03T13:37:00.300542,607,28,1.353273781505883,1.1801400607657433,1.3560390164909069,1.1811652066719438,4,1.78,1.5104995918326147,0.07831442356109619,599.9262984390003,55.26268868898006,0.0,4.114984
48,2026-02-03T13:37:00.540293,601,35,1.3613567212374176,1.1885287855978492,1.359106978066678,1.1857671490356005,5,1.79,1.5236628799118264,0.08155155181884766,596.5233563261696,58.44716871330543,0.0,4.114984
48,2026-02-03T13:37:01.406515,143,455,1.9007794565696199,1.8964910300865867,1.902136176978195,1.894466273038767,6,2.17,1.8640389354182005,0.8778156042098999,151.74405166642902,475.3163006569979,0.05346303433179855,4.114984
48,2026-02-03T13:37:02.076921,32,70,1.3534743262048303,2.0161585763244245,1.354505035703021,2.014116774493847,7,2.24,1.9463376048346808,0.6266013383865356,45.275674021048054,105.39419368000453,0.041609734296798706,4.114984
54,2026-02-03T13:37:08.032925,32,448,1.866225204720032,2.0425294657359587,1.8668546188568254,2.040194447887903,0,2.18,1.792595212032623,0.9162837266921997,44.46637116063312,467.0051226539158,0.0,3.696495
54,2026-02-03T13:37:08.303755,47,447,1.8686489238269643,2.023605071684272,1.868388599644711,2.0233206592211608,1,2.14,1.7712961959405162,0.8745354413986206,57.20040413151011,465.3772781815128,0.0,3.696495
54,2026-02-03T13:37:08.625436,38,437,1.8540377706881916,2.0342718079730946,1.8545827725537403,2.0325245439484747,2,2.15,1.7810244435329596,0.8884913921356201,49.717614532957384,456.24713916441556,0.0,3.696495
54,2026-02-03T13:37:08.930988,42,422,1.8361178523432171,2.0281962403212477,1.8377089838869982,2.0279226015848177,3,2.12,1.7688807258461665,0.8813645839691162,52.41663863751892,442.57529314259824,0.0,3.696495
54,2026-02-03T13:37:09.826145,607,35,1.3626242212656703,1.1808968795851247,1.3652429012182206,1.1811652066719438,4,1.84,1.566823006164583,0.0669107437133789,600.030169819089,63.630678822000355,0.0,3.696495
54,2026-02-03T13:37:10.097814,598,38,1.3647617068265148,1.1926906529637782,1.3652429012182206,1.191903072187143,5,1.84,1.5747969431154667,0.07735216617584229,591.8777031270573,65.12951602905562,0.0,3.696495
54,2026-02-03T13:37:10.785169,508,455,1.9358694824605247,1.3602162345264215,1.9358837543116791,1.3575729972787924,6,1.84,1.558873191139324,0.37779420614242554,505.61108397899204,470.1474372249696,0.038750410079956055,3.696495
54,2026-02-03T13:37:11.137728,461,451,1.9315808120463411,1.4271415593498027,1.932815792735908,1.4266021327336462,7,1.84,1.5868522078871452,0.4128873944282532,458.3906837810294,467.6121177845184,0.03339064121246338,3.696495
62,2026-02-03T13:37:18.693882,33,440,1.8565716764817404,2.0407398940474613,1.859184714917397,2.0371264863121317,0,1.98,1.6275160199108623,0.5258656144142151,45.142575958625656,458.178285829531,0.0,3.735435
62,2026-02-03T13:37:18.964637,34,452,1.8716410626968163,2.0403053774965056,1.8714565612204823,2.038660467100017,1,1.97,1.610527419598709,0.5122215747833252,44.32972642716586,467.6738101374698,0.0,3.735435
62,2026-02-03T13:37:19.287276,48,443,1.8639149836424633,2.0220570847092563,1.8653206380689396,2.0233206592211608,2,1.96,1.6172363274712929,0.5190160274505615,55.83520321800418,460.70974846889305,0.0,3.735435
62,2026-02-03T13:37:19.542015,52,438,1.8586171814359418,2.016614906472358,1.8607186957052828,2.0156507552817327,3,1.99,1.6517474616880086,0.5152255296707153,61.724227052811216,456.617252159091,0.0,3.735435
62,2026-02-03T13:37:20.341168,292,30,1.3032148810390918,1.635747298250376,1.303883669702795,1.6367575006739792,4,1.84,1.707848739227623,0.05940169095993042,293.28614117785804,61.2658795995631,0.0,3.735435
62,2026-02-03T13:37:20.645861,267,32,1.3040198494887354,1.6743631155405436,1.3054176504906807,1.6720390587953489,5,1.83,1.6961139260801241,0.06899774074554443,271.16946578280306,63.274548277603245,0.0,3.735435
62,2026-02-03T13:37:21.304152,230,412,1.860453579412191,1.7678412264403116,1.8607186957052828,1.765611886856373,6,1.84,1.6420727951810994,0.4658687710762024,235.06012064011924,429.76640373498157,0.10309720039367676,3.735435
62,2026-02-03T13:37:21.768697,397,408,1.872926690042195,1.5169061012501268,1.872990542008368,1.517106999218899,7,1.91,1.7135280656785685,0.43477940559387207,395.4577724708274,427.06336143241276,0.06909799575805664,3.735435
68,2026-02-03T13:37:29.289558,584,189,1.572606303695372,1.2272785795616443,1.573864288370668,1.2302525918842842,0,1.84,1.6248739960158698,0.06389462947845459,575.169013361589,213.93347303104682,0.0,4.095891
68,2026-02-03T13:37:29.689940,584,111,1.4626117623205888,1.2187539473524154,1.4634176716429017,1.2195147263690846,1,1.87,1.6420946227713231,0.0597308874130249,576.6663045120365,138.24982062423913,0.0,4.095891
68,2026-02-03T13:37:30.092545,590,244,1.6505598030110518,1.2254376515961771,1.6490293469770643,1.222582687944856,2,1.88,1.6465189781428657,0.5062857866287231,584.9966751231951,265.6521488304182,0.0,4.095891
68,2026-02-03T13:37:30.331339,592,239,1.6436710411287567,1.2222895228264024,1.6444274046134073,1.222582687944856,3,1.86,1.629020028010547,0.5377243757247925,584.8496558214154,262.0924476146827,0.0,4.095891
68,2026-02-03T13:37:30.794840,587,375,1.8293491930773331,1.2436191716240517,1.8285050991596843,1.2409904573994837,4,1.91,1.622467455120998,0.053312718868255615,582.10150402714,392.89213081266945,0.0,4.095891
68,2026-02-03T13:37:31.628892,230,30,1.29875829146459,1.7306438722917108,1.3008157081270237,1.7287963479471176,5,1.81,1.6659922820443347,0.01833641529083252,234.95630249617324,61.03311613992645,0.0,4.095891
68,2026-02-03T13:37:32.381025,583,198,1.5852478823243568,1.229571969949976,1.586136134673753,1.2302525918842842,6,1.85,1.6331945227388522,0.06868958473205566,575.8108736834124,222.49418587293007,0.10865691304206848,4.095891
68,2026-02-03T13:37:32.717682,585,243,1.6488782760436755,1.2318637012088893,1.6459613854012929,1.2302525918842842,7,1.85,1.624847730599646,0.09256374835968018,579.2786393406651,263.29440772140697,0.062419772148132324,4.095891
